LineItem,Period,Value,Unit,ValueRaw,Company,Section
Expenses,FY2017,3612.0,Cr,"3,612",Godrej,P&L
Expenses,FY2018,3931.0,Cr,"3,931",Godrej,P&L
Expenses,FY2019,4167.0,Cr,"4,167",Godrej,P&L
Expenses,FY2020,4027.0,Cr,"4,027",Godrej,P&L
Expenses,FY2021,4602.0,Cr,"4,602",Godrej,P&L
Expenses,FY2022,5223.0,Cr,"5,223",Godrej,P&L
Expenses,FY2023,5798.0,Cr,"5,798",Godrej,P&L
Expenses,FY2024,6169.0,Cr,"6,169",Godrej,P&L
Expenses,FY2025,6810.0,Cr,"6,810",Godrej,P&L
Expenses,FY2026,7238.0,Cr,"7,238",Godrej,P&L
Operating Profit,FY2015,842.0,Cr,842,Godrej,P&L
Operating Profit,FY2016,998.0,Cr,998,Godrej,P&L
Operating Profit,FY2017,1136.0,Cr,"1,136",Godrej,P&L
Operating Profit,FY2018,1330.0,Cr,"1,330",Godrej,P&L
Operating Profit,FY2019,1513.0,Cr,"1,513",Godrej,P&L
Operating Profit,FY2020,1448.0,Cr,"1,448",Godrej,P&L
Operating Profit,FY2021,1653.0,Cr,"1,653",Godrej,P&L
Operating Profit,FY2022,1729.0,Cr,"1,729",Godrej,P&L
Operating Profit,FY2023,1869.0,Cr,"1,869",Godrej,P&L
Operating Profit,FY2024,2243.0,Cr,"2,243",Godrej,P&L
Operating Profit,FY2025,2100.0,Cr,"2,100",Godrej,P&L
Operating Profit,FY2026,2236.0,Cr,"2,236",Godrej,P&L
OPM %,FY2015,19.0,%,19%,Godrej,P&L
OPM %,FY2016,22.0,%,22%,Godrej,P&L
OPM %,FY2017,24.0,%,24%,Godrej,P&L
OPM %,FY2018,25.0,%,25%,Godrej,P&L
OPM %,FY2019,27.0,%,27%,Godrej,P&L
OPM %,FY2020,26.0,%,26%,Godrej,P&L
OPM %,FY2021,26.0,%,26%,Godrej,P&L
OPM %,FY2022,25.0,%,25%,Godrej,P&L
OPM %,FY2023,24.0,%,24%,Godrej,P&L
OPM %,FY2024,27.0,%,27%,Godrej,P&L
OPM %,FY2025,24.0,%,24%,Godrej,P&L
OPM %,FY2026,24.0,%,24%,Godrej,P&L
Other Income,FY2015,65.0,Cr,65,Godrej,P&L
Other Income,FY2016,50.0,Cr,50,Godrej,P&L
Other Income,FY2017,64.0,Cr,64,Godrej,P&L
Other Income,FY2018,74.0,Cr,74,Godrej,P&L
Other Income,FY2019,94.0,Cr,94,Godrej,P&L
Other Income,FY2020,91.0,Cr,91,Godrej,P&L
Other Income,FY2021,49.0,Cr,49,Godrej,P&L
Other Income,FY2022,127.0,Cr,127,Godrej,P&L
Other Income,FY2023,112.0,Cr,112,Godrej,P&L
Other Income,FY2024,-697.0,Cr,-697,Godrej,P&L
Other Income,FY2025,248.0,Cr,248,Godrej,P&L
Other Income,FY2026,145.0,Cr,145,Godrej,P&L
Interest,FY2015,39.0,Cr,39,Godrej,P&L
Interest,FY2016,55.0,Cr,55,Godrej,P&L
Interest,FY2017,36.0,Cr,36,Godrej,P&L
Interest,FY2018,52.0,Cr,52,Godrej,P&L
Interest,FY2019,65.0,Cr,65,Godrej,P&L
Interest,FY2020,58.0,Cr,58,Godrej,P&L
Interest,FY2021,25.0,Cr,25,Godrej,P&L
Interest,FY2022,8.0,Cr,8,Godrej,P&L
Interest,FY2023,3.0,Cr,3,Godrej,P&L
Interest,FY2024,134.0,Cr,134,Godrej,P&L
Interest,FY2025,191.0,Cr,191,Godrej,P&L
Interest,FY2026,199.0,Cr,199,Godrej,P&L
Depreciation,FY2015,42.0,Cr,42,Godrej,P&L
Depreciation,FY2016,45.0,Cr,45,Godrej,P&L
Depreciation,FY2017,57.0,Cr,57,Godrej,P&L
Depreciation,FY2018,63.0,Cr,63,Godrej,P&L
Depreciation,FY2019,69.0,Cr,69,Godrej,P&L
Depreciation,FY2020,81.0,Cr,81,Godrej,P&L
Depreciation,FY2021,83.0,Cr,83,Godrej,P&L
Depreciation,FY2022,86.0,Cr,86,Godrej,P&L
Depreciation,FY2023,108.0,Cr,108,Godrej,P&L
Depreciation,FY2024,127.0,Cr,127,Godrej,P&L
Depreciation,FY2025,141.0,Cr,141,Godrej,P&L
Depreciation,FY2026,160.0,Cr,160,Godrej,P&L
Profit before tax,FY2015,827.0,Cr,827,Godrej,P&L
Profit before tax,FY2016,948.0,Cr,948,Godrej,P&L
Profit before tax,FY2017,1107.0,Cr,"1,107",Godrej,P&L
Profit before tax,FY2018,1289.0,Cr,"1,289",Godrej,P&L
Profit before tax,FY2019,1473.0,Cr,"1,473",Godrej,P&L
Profit before tax,FY2020,1400.0,Cr,"1,400",Godrej,P&L
Profit before tax,FY2021,1594.0,Cr,"1,594",Godrej,P&L
Profit before tax,FY2022,1762.0,Cr,"1,762",Godrej,P&L
Profit before tax,FY2023,1870.0,Cr,"1,870",Godrej,P&L
Profit before tax,FY2024,1285.0,Cr,"1,285",Godrej,P&L
Profit before tax,FY2025,2016.0,Cr,"2,016",Godrej,P&L
Profit before tax,FY2026,2022.0,Cr,"2,022",Godrej,P&L
Tax %,FY2015,21.0,%,21%,Godrej,P&L
Tax %,FY2016,24.0,%,24%,Godrej,P&L
Tax %,FY2017,23.0,%,23%,Godrej,P&L
Tax %,FY2018,22.0,%,22%,Godrej,P&L
Tax %,FY2019,-19.0,%,-19%,Godrej,P&L
Tax %,FY2020,16.0,%,16%,Godrej,P&L
Tax %,FY2021,23.0,%,23%,Godrej,P&L
Tax %,FY2022,16.0,%,16%,Godrej,P&L
Tax %,FY2023,19.0,%,19%,Godrej,P&L
Tax %,FY2024,50.0,%,50%,Godrej,P&L
Tax %,FY2025,33.0,%,33%,Godrej,P&L
Tax %,FY2026,25.0,%,25%,Godrej,P&L
Net Profit,FY2015,654.0,Cr,654,Godrej,P&L
Net Profit,FY2016,723.0,Cr,723,Godrej,P&L
Net Profit,FY2017,848.0,Cr,848,Godrej,P&L
Net Profit,FY2018,1000.0,Cr,"1,000",Godrej,P&L
Net Profit,FY2019,1755.0,Cr,"1,755",Godrej,P&L
Net Profit,FY2020,1180.0,Cr,"1,180",Godrej,P&L
Net Profit,FY2021,1224.0,Cr,"1,224",Godrej,P&L
Net Profit,FY2022,1479.0,Cr,"1,479",Godrej,P&L
Net Profit,FY2023,1514.0,Cr,"1,514",Godrej,P&L
Net Profit,FY2024,647.0,Cr,647,Godrej,P&L
Net Profit,FY2025,1351.0,Cr,"1,351",Godrej,P&L
Net Profit,FY2026,1516.0,Cr,"1,516",Godrej,P&L
EPS in Rs,FY2015,6.41,Rs,6.41,Godrej,P&L
EPS in Rs,FY2016,7.07,Rs,7.07,Godrej,P&L
EPS in Rs,FY2017,8.3,Rs,8.30,Godrej,P&L
EPS in Rs,FY2018,9.78,Rs,9.78,Godrej,P&L
EPS in Rs,FY2019,17.17,Rs,17.17,Godrej,P&L
EPS in Rs,FY2020,11.54,Rs,11.54,Godrej,P&L
EPS in Rs,FY2021,11.97,Rs,11.97,Godrej,P&L
EPS in Rs,FY2022,14.46,Rs,14.46,Godrej,P&L
EPS in Rs,FY2023,14.8,Rs,14.80,Godrej,P&L
EPS in Rs,FY2024,6.33,Rs,6.33,Godrej,P&L
EPS in Rs,FY2025,13.2,Rs,13.20,Godrej,P&L
EPS in Rs,FY2026,14.81,Rs,14.81,Godrej,P&L
Dividend Payout %,FY2015,29.0,%,29%,Godrej,P&L
Dividend Payout %,FY2016,27.0,%,27%,Godrej,P&L
Dividend Payout %,FY2017,60.0,%,60%,Godrej,P&L
Dividend Payout %,FY2018,68.0,%,68%,Godrej,P&L
Dividend Payout %,FY2019,58.0,%,58%,Godrej,P&L
Dividend Payout %,FY2020,69.0,%,69%,Godrej,P&L
Dividend Payout %,FY2021,-0.0,%,-0%,Godrej,P&L
Dividend Payout %,FY2022,-0.0,%,-0%,Godrej,P&L
Dividend Payout %,FY2023,-0.0,%,-0%,Godrej,P&L
Dividend Payout %,FY2024,237.0,%,237%,Godrej,P&L
Dividend Payout %,FY2025,189.0,%,189%,Godrej,P&L
Dividend Payout %,FY2026,135.0,%,135%,Godrej,P&L
Equity Capital,FY2015,34.0,Cr,34,Godrej,BalanceSheet
Equity Capital,FY2016,34.0,Cr,34,Godrej,BalanceSheet
Equity Capital,FY2017,34.0,Cr,34,Godrej,BalanceSheet
Equity Capital,FY2018,68.0,Cr,68,Godrej,BalanceSheet
Equity Capital,FY2019,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2020,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2021,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2022,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2023,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2024,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2025,102.0,Cr,102,Godrej,BalanceSheet
Equity Capital,FY2026,102.0,Cr,102,Godrej,BalanceSheet
Reserves,FY2015,3349.0,Cr,"3,349",Godrej,BalanceSheet
Reserves,FY2016,3750.0,Cr,"3,750",Godrej,BalanceSheet
Reserves,FY2017,4340.0,Cr,"4,340",Godrej,BalanceSheet
Reserves,FY2018,4573.0,Cr,"4,573",Godrej,BalanceSheet
Reserves,FY2019,4824.0,Cr,"4,824",Godrej,BalanceSheet
Reserves,FY2020,5025.0,Cr,"5,025",Godrej,BalanceSheet
Reserves,FY2021,6257.0,Cr,"6,257",Godrej,BalanceSheet
Reserves,FY2022,7749.0,Cr,"7,749",Godrej,BalanceSheet
Reserves,FY2023,9284.0,Cr,"9,284",Godrej,BalanceSheet
Reserves,FY2024,9450.0,Cr,"9,450",Godrej,BalanceSheet
Reserves,FY2025,8263.0,Cr,"8,263",Godrej,BalanceSheet
Reserves,FY2026,7742.0,Cr,"7,742",Godrej,BalanceSheet
Borrowings,FY2015,261.0,Cr,261,Godrej,BalanceSheet
Borrowings,FY2016,3.0,Cr,3,Godrej,BalanceSheet
Borrowings,FY2017,149.0,Cr,149,Godrej,BalanceSheet
Borrowings,FY2018,-0.0,Cr,-0,Godrej,BalanceSheet
Borrowings,FY2019,-0.0,Cr,-0,Godrej,BalanceSheet
Borrowings,FY2020,326.0,Cr,326,Godrej,BalanceSheet
Borrowings,FY2021,44.0,Cr,44,Godrej,BalanceSheet
Borrowings,FY2022,31.0,Cr,31,Godrej,BalanceSheet
Borrowings,FY2023,66.0,Cr,66,Godrej,BalanceSheet
Borrowings,FY2024,2009.0,Cr,"2,009",Godrej,BalanceSheet
Borrowings,FY2025,2646.0,Cr,"2,646",Godrej,BalanceSheet
Borrowings,FY2026,2948.0,Cr,"2,948",Godrej,BalanceSheet
Other Liabilities,FY2015,1278.0,Cr,"1,278",Godrej,BalanceSheet
Other Liabilities,FY2016,1339.0,Cr,"1,339",Godrej,BalanceSheet
Other Liabilities,FY2017,1640.0,Cr,"1,640",Godrej,BalanceSheet
Other Liabilities,FY2018,1982.0,Cr,"1,982",Godrej,BalanceSheet
Other Liabilities,FY2019,1738.0,Cr,"1,738",Godrej,BalanceSheet
Other Liabilities,FY2020,1487.0,Cr,"1,487",Godrej,BalanceSheet
Other Liabilities,FY2021,1293.0,Cr,"1,293",Godrej,BalanceSheet
Other Liabilities,FY2022,1000.0,Cr,"1,000",Godrej,BalanceSheet
Other Liabilities,FY2023,1109.0,Cr,"1,109",Godrej,BalanceSheet
Other Liabilities,FY2024,1427.0,Cr,"1,427",Godrej,BalanceSheet
Other Liabilities,FY2025,2351.0,Cr,"2,351",Godrej,BalanceSheet
Other Liabilities,FY2026,2573.0,Cr,"2,573",Godrej,BalanceSheet
Total Liabilities,FY2015,4922.0,Cr,"4,922",Godrej,BalanceSheet
Total Liabilities,FY2016,5126.0,Cr,"5,126",Godrej,BalanceSheet
Total Liabilities,FY2017,6162.0,Cr,"6,162",Godrej,BalanceSheet
Total Liabilities,FY2018,6624.0,Cr,"6,624",Godrej,BalanceSheet
Total Liabilities,FY2019,6665.0,Cr,"6,665",Godrej,BalanceSheet
Total Liabilities,FY2020,6941.0,Cr,"6,941",Godrej,BalanceSheet
Total Liabilities,FY2021,7696.0,Cr,"7,696",Godrej,BalanceSheet
Total Liabilities,FY2022,8883.0,Cr,"8,883",Godrej,BalanceSheet
Total Liabilities,FY2023,10561.0,Cr,"10,561",Godrej,BalanceSheet
Total Liabilities,FY2024,12988.0,Cr,"12,988",Godrej,BalanceSheet
Total Liabilities,FY2025,13362.0,Cr,"13,362",Godrej,BalanceSheet
Total Liabilities,FY2026,13365.0,Cr,"13,365",Godrej,BalanceSheet
Fixed Assets,FY2015,1060.0,Cr,"1,060",Godrej,BalanceSheet
Fixed Assets,FY2016,1284.0,Cr,"1,284",Godrej,BalanceSheet
Fixed Assets,FY2017,1284.0,Cr,"1,284",Godrej,BalanceSheet
Fixed Assets,FY2018,1314.0,Cr,"1,314",Godrej,BalanceSheet
Fixed Assets,FY2019,1344.0,Cr,"1,344",Godrej,BalanceSheet
Fixed Assets,FY2020,1365.0,Cr,"1,365",Godrej,BalanceSheet
Fixed Assets,FY2021,1390.0,Cr,"1,390",Godrej,BalanceSheet
Fixed Assets,FY2022,1392.0,Cr,"1,392",Godrej,BalanceSheet
Fixed Assets,FY2023,1523.0,Cr,"1,523",Godrej,BalanceSheet
Fixed Assets,FY2024,4316.0,Cr,"4,316",Godrej,BalanceSheet
Fixed Assets,FY2025,4406.0,Cr,"4,406",Godrej,BalanceSheet
Fixed Assets,FY2026,5505.0,Cr,"5,505",Godrej,BalanceSheet
CWIP,FY2015,179.0,Cr,179,Godrej,BalanceSheet
CWIP,FY2016,13.0,Cr,13,Godrej,BalanceSheet
CWIP,FY2017,39.0,Cr,39,Godrej,BalanceSheet
CWIP,FY2018,52.0,Cr,52,Godrej,BalanceSheet
CWIP,FY2019,32.0,Cr,32,Godrej,BalanceSheet
CWIP,FY2020,37.0,Cr,37,Godrej,BalanceSheet
CWIP,FY2021,37.0,Cr,37,Godrej,BalanceSheet
CWIP,FY2022,78.0,Cr,78,Godrej,BalanceSheet
CWIP,FY2023,25.0,Cr,25,Godrej,BalanceSheet
CWIP,FY2024,70.0,Cr,70,Godrej,BalanceSheet
CWIP,FY2025,401.0,Cr,401,Godrej,BalanceSheet
CWIP,FY2026,132.0,Cr,132,Godrej,BalanceSheet
Investments,FY2015,2300.0,Cr,"2,300",Godrej,BalanceSheet
Investments,FY2016,2612.0,Cr,"2,612",Godrej,BalanceSheet
Investments,FY2017,3655.0,Cr,"3,655",Godrej,BalanceSheet
Investments,FY2018,3902.0,Cr,"3,902",Godrej,BalanceSheet
Investments,FY2019,3425.0,Cr,"3,425",Godrej,BalanceSheet
Investments,FY2020,3593.0,Cr,"3,593",Godrej,BalanceSheet
Investments,FY2021,4568.0,Cr,"4,568",Godrej,BalanceSheet
Investments,FY2022,5201.0,Cr,"5,201",Godrej,BalanceSheet
Investments,FY2023,7408.0,Cr,"7,408",Godrej,BalanceSheet
Investments,FY2024,6764.0,Cr,"6,764",Godrej,BalanceSheet
Investments,FY2025,6596.0,Cr,"6,596",Godrej,BalanceSheet
Investments,FY2026,5847.0,Cr,"5,847",Godrej,BalanceSheet
Other Assets,FY2015,1383.0,Cr,"1,383",Godrej,BalanceSheet
Other Assets,FY2016,1217.0,Cr,"1,217",Godrej,BalanceSheet
Other Assets,FY2017,1184.0,Cr,"1,184",Godrej,BalanceSheet
Other Assets,FY2018,1355.0,Cr,"1,355",Godrej,BalanceSheet
Other Assets,FY2019,1864.0,Cr,"1,864",Godrej,BalanceSheet
Other Assets,FY2020,1945.0,Cr,"1,945",Godrej,BalanceSheet
Other Assets,FY2021,1700.0,Cr,"1,700",Godrej,BalanceSheet
Other Assets,FY2022,2212.0,Cr,"2,212",Godrej,BalanceSheet
Other Assets,FY2023,1606.0,Cr,"1,606",Godrej,BalanceSheet
Other Assets,FY2024,1838.0,Cr,"1,838",Godrej,BalanceSheet
Other Assets,FY2025,1959.0,Cr,"1,959",Godrej,BalanceSheet
Other Assets,FY2026,1881.0,Cr,"1,881",Godrej,BalanceSheet
Total Assets,FY2015,4922.0,Cr,"4,922",Godrej,BalanceSheet
Total Assets,FY2016,5126.0,Cr,"5,126",Godrej,BalanceSheet
Total Assets,FY2017,6162.0,Cr,"6,162",Godrej,BalanceSheet
Total Assets,FY2018,6624.0,Cr,"6,624",Godrej,BalanceSheet
Total Assets,FY2019,6665.0,Cr,"6,665",Godrej,BalanceSheet
Total Assets,FY2020,6941.0,Cr,"6,941",Godrej,BalanceSheet
Total Assets,FY2021,7696.0,Cr,"7,696",Godrej,BalanceSheet
Total Assets,FY2022,8883.0,Cr,"8,883",Godrej,BalanceSheet
Total Assets,FY2023,10561.0,Cr,"10,561",Godrej,BalanceSheet
Total Assets,FY2024,12988.0,Cr,"12,988",Godrej,BalanceSheet
Total Assets,FY2025,13362.0,Cr,"13,362",Godrej,BalanceSheet
Total Assets,FY2026,13365.0,Cr,"13,365",Godrej,BalanceSheet
Cash from Operating Activity,FY2015,783.0,Cr,783,Godrej,CashFlow
Cash from Operating Activity,FY2016,512.0,Cr,512,Godrej,CashFlow
Cash from Operating Activity,FY2017,1177.0,Cr,"1,177",Godrej,CashFlow
Cash from Operating Activity,FY2018,1235.0,Cr,"1,235",Godrej,CashFlow
Cash from Operating Activity,FY2019,1082.0,Cr,"1,082",Godrej,CashFlow
Cash from Operating Activity,FY2020,920.0,Cr,920,Godrej,CashFlow
Cash from Operating Activity,FY2021,1374.0,Cr,"1,374",Godrej,CashFlow
Cash from Operating Activity,FY2022,961.0,Cr,961,Godrej,CashFlow
Cash from Operating Activity,FY2023,1977.0,Cr,"1,977",Godrej,CashFlow
Cash from Operating Activity,FY2024,1823.0,Cr,"1,823",Godrej,CashFlow
Cash from Operating Activity,FY2025,2114.0,Cr,"2,114",Godrej,CashFlow
Cash from Operating Activity,FY2026,1791.0,Cr,"1,791",Godrej,CashFlow
Cash from Investing Activity,FY2015,-454.0,Cr,-454,Godrej,CashFlow
Cash from Investing Activity,FY2016,-100.0,Cr,-100,Godrej,CashFlow
Cash from Investing Activity,FY2017,-1009.0,Cr,"-1,009",Godrej,CashFlow
Cash from Investing Activity,FY2018,-302.0,Cr,-302,Godrej,CashFlow
Cash from Investing Activity,FY2019,460.0,Cr,460,Godrej,CashFlow
Cash from Investing Activity,FY2020,-191.0,Cr,-191,Godrej,CashFlow
Cash from Investing Activity,FY2021,-1019.0,Cr,"-1,019",Godrej,CashFlow
Cash from Investing Activity,FY2022,-968.0,Cr,-968,Godrej,CashFlow
Cash from Investing Activity,FY2023,-2004.0,Cr,"-2,004",Godrej,CashFlow
Cash from Investing Activity,FY2024,-2980.0,Cr,"-2,980",Godrej,CashFlow
Cash from Investing Activity,FY2025,76.0,Cr,76,Godrej,CashFlow
Cash from Investing Activity,FY2026,200.0,Cr,200,Godrej,CashFlow
Cash from Financing Activity,FY2015,-309.0,Cr,-309,Godrej,CashFlow
Cash from Financing Activity,FY2016,-542.0,Cr,-542,Godrej,CashFlow
Cash from Financing Activity,FY2017,-121.0,Cr,-121,Godrej,CashFlow
Cash from Financing Activity,FY2018,-935.0,Cr,-935,Godrej,CashFlow
Cash from Financing Activity,FY2019,-1548.0,Cr,"-1,548",Godrej,CashFlow
Cash from Financing Activity,FY2020,-745.0,Cr,-745,Godrej,CashFlow
Cash from Financing Activity,FY2021,-356.0,Cr,-356,Godrej,CashFlow
Cash from Financing Activity,FY2022,-20.0,Cr,-20,Godrej,CashFlow
Cash from Financing Activity,FY2023,9.0,Cr,9,Godrej,CashFlow
Cash from Financing Activity,FY2024,1239.0,Cr,"1,239",Godrej,CashFlow
Cash from Financing Activity,FY2025,-2165.0,Cr,"-2,165",Godrej,CashFlow
Cash from Financing Activity,FY2026,-2052.0,Cr,"-2,052",Godrej,CashFlow
Net Cash Flow,FY2015,19.0,Cr,19,Godrej,CashFlow
Net Cash Flow,FY2016,-129.0,Cr,-129,Godrej,CashFlow
Net Cash Flow,FY2017,47.0,Cr,47,Godrej,CashFlow
Net Cash Flow,FY2018,-2.0,Cr,-2,Godrej,CashFlow
Net Cash Flow,FY2019,-6.0,Cr,-6,Godrej,CashFlow
Net Cash Flow,FY2020,-16.0,Cr,-16,Godrej,CashFlow
Net Cash Flow,FY2021,-1.0,Cr,-1,Godrej,CashFlow
Net Cash Flow,FY2022,-28.0,Cr,-28,Godrej,CashFlow
Net Cash Flow,FY2023,-18.0,Cr,-18,Godrej,CashFlow
Net Cash Flow,FY2024,82.0,Cr,82,Godrej,CashFlow
Net Cash Flow,FY2025,24.0,Cr,24,Godrej,CashFlow
Net Cash Flow,FY2026,-62.0,Cr,-62,Godrej,CashFlow
Free Cash Flow,FY2015,678.0,Cr,678,Godrej,CashFlow
Free Cash Flow,FY2016,420.0,Cr,420,Godrej,CashFlow
Free Cash Flow,FY2017,1074.0,Cr,"1,074",Godrej,CashFlow
Free Cash Flow,FY2018,1122.0,Cr,"1,122",Godrej,CashFlow
Free Cash Flow,FY2019,1002.0,Cr,"1,002",Godrej,CashFlow
Free Cash Flow,FY2020,835.0,Cr,835,Godrej,CashFlow
Free Cash Flow,FY2021,1309.0,Cr,"1,309",Godrej,CashFlow
Free Cash Flow,FY2022,805.0,Cr,805,Godrej,CashFlow
Free Cash Flow,FY2023,1815.0,Cr,"1,815",Godrej,CashFlow
Free Cash Flow,FY2024,1639.0,Cr,"1,639",Godrej,CashFlow
Free Cash Flow,FY2025,1649.0,Cr,"1,649",Godrej,CashFlow
Free Cash Flow,FY2026,1359.0,Cr,"1,359",Godrej,CashFlow
CFO/OP,FY2015,114.0,%,114%,Godrej,CashFlow
CFO/OP,FY2016,71.0,%,71%,Godrej,CashFlow
CFO/OP,FY2017,124.0,%,124%,Godrej,CashFlow
CFO/OP,FY2018,114.0,%,114%,Godrej,CashFlow
CFO/OP,FY2019,93.0,%,93%,Godrej,CashFlow
CFO/OP,FY2020,82.0,%,82%,Godrej,CashFlow
CFO/OP,FY2021,101.0,%,101%,Godrej,CashFlow
CFO/OP,FY2022,74.0,%,74%,Godrej,CashFlow
CFO/OP,FY2023,123.0,%,123%,Godrej,CashFlow
CFO/OP,FY2024,94.0,%,94%,Godrej,CashFlow
CFO/OP,FY2025,115.0,%,115%,Godrej,CashFlow
CFO/OP,FY2026,97.0,%,97%,Godrej,CashFlow
Sales,FY2015,1904.0,Cr,"1,904",Emami,P&L
Sales,FY2016,2150.0,Cr,"2,150",Emami,P&L
Sales,FY2017,2302.0,Cr,"2,302",Emami,P&L
Sales,FY2018,2354.0,Cr,"2,354",Emami,P&L
Sales,FY2019,2489.0,Cr,"2,489",Emami,P&L
Sales,FY2020,2390.0,Cr,"2,390",Emami,P&L
Sales,FY2021,2582.0,Cr,"2,582",Emami,P&L
Sales,FY2022,2867.0,Cr,"2,867",Emami,P&L
Sales,FY2023,2907.0,Cr,"2,907",Emami,P&L
Sales,FY2024,2922.0,Cr,"2,922",Emami,P&L
Sales,FY2025,3124.0,Cr,"3,124",Emami,P&L
Sales,FY2026,3048.0,Cr,"3,048",Emami,P&L
Expenses,FY2015,1393.0,Cr,"1,393",Emami,P&L
Expenses,FY2016,1495.0,Cr,"1,495",Emami,P&L
Expenses,FY2017,1562.0,Cr,"1,562",Emami,P&L
Expenses,FY2018,1654.0,Cr,"1,654",Emami,P&L
Expenses,FY2019,1782.0,Cr,"1,782",Emami,P&L
Expenses,FY2020,1798.0,Cr,"1,798",Emami,P&L
Expenses,FY2021,1738.0,Cr,"1,738",Emami,P&L
Expenses,FY2022,1970.0,Cr,"1,970",Emami,P&L
Expenses,FY2023,2129.0,Cr,"2,129",Emami,P&L
Expenses,FY2024,2070.0,Cr,"2,070",Emami,P&L
Expenses,FY2025,2186.0,Cr,"2,186",Emami,P&L
Expenses,FY2026,2098.0,Cr,"2,098",Emami,P&L
Operating Profit,FY2015,511.0,Cr,511,Emami,P&L
Operating Profit,FY2016,655.0,Cr,655,Emami,P&L
Operating Profit,FY2017,739.0,Cr,739,Emami,P&L
Operating Profit,FY2018,700.0,Cr,700,Emami,P&L
Operating Profit,FY2019,706.0,Cr,706,Emami,P&L
Operating Profit,FY2020,592.0,Cr,592,Emami,P&L
Operating Profit,FY2021,845.0,Cr,845,Emami,P&L
Operating Profit,FY2022,897.0,Cr,897,Emami,P&L
Operating Profit,FY2023,777.0,Cr,777,Emami,P&L
Operating Profit,FY2024,852.0,Cr,852,Emami,P&L
Operating Profit,FY2025,937.0,Cr,937,Emami,P&L
Operating Profit,FY2026,950.0,Cr,950,Emami,P&L
OPM %,FY2015,27.0,%,27%,Emami,P&L
OPM %,FY2016,30.0,%,30%,Emami,P&L
OPM %,FY2017,32.0,%,32%,Emami,P&L
OPM %,FY2018,30.0,%,30%,Emami,P&L
OPM %,FY2019,28.0,%,28%,Emami,P&L
OPM %,FY2020,25.0,%,25%,Emami,P&L
OPM %,FY2021,33.0,%,33%,Emami,P&L
OPM %,FY2022,31.0,%,31%,Emami,P&L
OPM %,FY2023,27.0,%,27%,Emami,P&L
OPM %,FY2024,29.0,%,29%,Emami,P&L
OPM %,FY2025,30.0,%,30%,Emami,P&L
OPM %,FY2026,31.0,%,31%,Emami,P&L
Other Income,FY2015,103.0,Cr,103,Emami,P&L
Other Income,FY2016,38.0,Cr,38,Emami,P&L
Other Income,FY2017,45.0,Cr,45,Emami,P&L
Other Income,FY2018,28.0,Cr,28,Emami,P&L
Other Income,FY2019,27.0,Cr,27,Emami,P&L
Other Income,FY2020,91.0,Cr,91,Emami,P&L
Other Income,FY2021,103.0,Cr,103,Emami,P&L
Other Income,FY2022,123.0,Cr,123,Emami,P&L
Other Income,FY2023,48.0,Cr,48,Emami,P&L
Other Income,FY2024,63.0,Cr,63,Emami,P&L
Other Income,FY2025,157.0,Cr,157,Emami,P&L
Other Income,FY2026,108.0,Cr,108,Emami,P&L
Interest,FY2015,5.0,Cr,5,Emami,P&L
Interest,FY2016,54.0,Cr,54,Emami,P&L
Interest,FY2017,58.0,Cr,58,Emami,P&L
Interest,FY2018,33.0,Cr,33,Emami,P&L
Interest,FY2019,19.0,Cr,19,Emami,P&L
Interest,FY2020,19.0,Cr,19,Emami,P&L
Interest,FY2021,12.0,Cr,12,Emami,P&L
Interest,FY2022,3.0,Cr,3,Emami,P&L
Interest,FY2023,4.0,Cr,4,Emami,P&L
Interest,FY2024,2.0,Cr,2,Emami,P&L
Interest,FY2025,2.0,Cr,2,Emami,P&L
Interest,FY2026,2.0,Cr,2,Emami,P&L
Depreciation,FY2015,31.0,Cr,31,Emami,P&L
Depreciation,FY2016,252.0,Cr,252,Emami,P&L
Depreciation,FY2017,305.0,Cr,305,Emami,P&L
Depreciation,FY2018,305.0,Cr,305,Emami,P&L
Depreciation,FY2019,318.0,Cr,318,Emami,P&L
Depreciation,FY2020,326.0,Cr,326,Emami,P&L
Depreciation,FY2021,361.0,Cr,361,Emami,P&L
Depreciation,FY2022,328.0,Cr,328,Emami,P&L
Depreciation,FY2023,215.0,Cr,215,Emami,P&L
Depreciation,FY2024,167.0,Cr,167,Emami,P&L
Depreciation,FY2025,158.0,Cr,158,Emami,P&L
Depreciation,FY2026,156.0,Cr,156,Emami,P&L
Profit before tax,FY2015,577.0,Cr,577,Emami,P&L
Profit before tax,FY2016,387.0,Cr,387,Emami,P&L
Profit before tax,FY2017,422.0,Cr,422,Emami,P&L
Profit before tax,FY2018,389.0,Cr,389,Emami,P&L
Profit before tax,FY2019,396.0,Cr,396,Emami,P&L
Profit before tax,FY2020,338.0,Cr,338,Emami,P&L
Profit before tax,FY2021,574.0,Cr,574,Emami,P&L
Profit before tax,FY2022,689.0,Cr,689,Emami,P&L
Profit before tax,FY2023,606.0,Cr,606,Emami,P&L
